REF_DATE,Gender,GEO,VALUE,Industry,Type of corporation
2018,Men,Northwest Territories,1.0,Other industry,Private enterprises
2018,Men,Northwest Territories,0.0,Unclassified industry,Private enterprises
2018,Men,Northwest Territories,0.0,Total all industries,Unclassified enterprises
2018,Men,Northwest Territories,0.0,Finance,Unclassified enterprises
2018,Men,Northwest Territories,0.0,Utilities,Unclassified enterprises
2018,Men,Northwest Territories,0.0,Management of companies and enterprises,Unclassified enterprises
2018,Men,Northwest Territories,0.0,Distributive trade,Unclassified enterprises
2018,Men,Northwest Territories,0.0,Energy,Unclassified enterprises
2018,Men,Northwest Territories,0.0,Manufacturing,Unclassified enterprises
2018,Men,Northwest Territories,0.0,Construction,Unclassified enterprises
2018,Men,Northwest Territories,0.0,Other industry,Unclassified enterprises
2018,Men,Northwest Territories,0.0,Unclassified industry,Unclassified enterprises
2018,Women,Nunavut,0.0,Total all industries,Total all corporations
2018,Women,Nunavut,0.0,Finance,Total all corporations
2018,Women,Nunavut,0.0,Utilities,Total all corporations
2018,Women,Nunavut,0.0,Management of companies and enterprises,Total all corporations
2018,Women,Nunavut,0.0,Distributive trade,Total all corporations
2018,Women,Nunavut,0.0,Energy,Total all corporations
2018,Women,Nunavut,0.0,Manufacturing,Total all corporations
2018,Women,Nunavut,0.0,Construction,Total all corporations
2018,Women,Nunavut,0.0,Other industry,Total all corporations
2018,Women,Nunavut,0.0,Unclassified industry,Total all corporations
2018,Women,Nunavut,0.0,Total all industries,Government business entities
2018,Women,Nunavut,0.0,Finance,Government business entities
2018,Women,Nunavut,0.0,Utilities,Government business entities
2018,Women,Nunavut,0.0,Management of companies and enterprises,Government business entities
2018,Women,Nunavut,0.0,Distributive trade,Government business entities
2018,Women,Nunavut,0.0,Energy,Government business entities
2018,Women,Nunavut,0.0,Manufacturing,Government business entities
2018,Women,Nunavut,0.0,Construction,Government business entities
2018,Women,Nunavut,0.0,Other industry,Government business entities
2018,Women,Nunavut,0.0,Unclassified industry,Government business entities
2018,Women,Nunavut,0.0,Total all industries,Publicly traded corporations
2018,Women,Nunavut,0.0,Finance,Publicly traded corporations
2018,Women,Nunavut,0.0,Utilities,Publicly traded corporations
2018,Women,Nunavut,0.0,Management of companies and enterprises,Publicly traded corporations
2018,Women,Nunavut,0.0,Distributive trade,Publicly traded corporations
2018,Women,Nunavut,0.0,Energy,Publicly traded corporations
2018,Women,Nunavut,0.0,Manufacturing,Publicly traded corporations
2018,Women,Nunavut,0.0,Construction,Publicly traded corporations
2018,Women,Nunavut,0.0,Other industry,Publicly traded corporations
2018,Women,Nunavut,0.0,Unclassified industry,Publicly traded corporations
2018,Women,Nunavut,0.0,Total all industries,Private enterprises
2018,Women,Nunavut,0.0,Finance,Private enterprises
2018,Women,Nunavut,0.0,Utilities,Private enterprises
2018,Women,Nunavut,0.0,Management of companies and enterprises,Private enterprises
2018,Women,Nunavut,0.0,Distributive trade,Private enterprises
2018,Women,Nunavut,0.0,Energy,Private enterprises
2018,Women,Nunavut,0.0,Manufacturing,Private enterprises
2018,Women,Nunavut,0.0,Construction,Private enterprises
2018,Women,Nunavut,0.0,Other industry,Private enterprises
2018,Women,Nunavut,0.0,Unclassified industry,Private enterprises
2018,Women,Nunavut,0.0,Total all industries,Unclassified enterprises
2018,Women,Nunavut,0.0,Finance,Unclassified enterprises
2018,Women,Nunavut,0.0,Utilities,Unclassified enterprises
2018,Women,Nunavut,0.0,Management of companies and enterprises,Unclassified enterprises
2018,Women,Nunavut,0.0,Distributive trade,Unclassified enterprises
2018,Women,Nunavut,0.0,Energy,Unclassified enterprises
2018,Women,Nunavut,0.0,Manufacturing,Unclassified enterprises
2018,Women,Nunavut,0.0,Construction,Unclassified enterprises
2018,Women,Nunavut,0.0,Other industry,Unclassified enterprises
2018,Women,Nunavut,0.0,Unclassified industry,Unclassified enterprises
2018,Men,Nunavut,0.0,Total all industries,Total all corporations
2018,Men,Nunavut,0.0,Finance,Total all corporations
2018,Men,Nunavut,0.0,Utilities,Total all corporations
2018,Men,Nunavut,0.0,Management of companies and enterprises,Total all corporations
2018,Men,Nunavut,0.0,Distributive trade,Total all corporations
2018,Men,Nunavut,0.0,Energy,Total all corporations
2018,Men,Nunavut,0.0,Manufacturing,Total all corporations
2018,Men,Nunavut,0.0,Construction,Total all corporations
2018,Men,Nunavut,0.0,Other industry,Total all corporations
2018,Men,Nunavut,0.0,Unclassified industry,Total all corporations
2018,Men,Nunavut,0.0,Total all industries,Government business entities
2018,Men,Nunavut,0.0,Finance,Government business entities
2018,Men,Nunavut,0.0,Utilities,Government business entities
2018,Men,Nunavut,0.0,Management of companies and enterprises,Government business entities
2018,Men,Nunavut,0.0,Distributive trade,Government business entities
2018,Men,Nunavut,0.0,Energy,Government business entities
2018,Men,Nunavut,0.0,Manufacturing,Government business entities
2018,Men,Nunavut,0.0,Construction,Government business entities
2018,Men,Nunavut,0.0,Other industry,Government business entities
2018,Men,Nunavut,0.0,Unclassified industry,Government business entities
2018,Men,Nunavut,0.0,Total all industries,Publicly traded corporations
2018,Men,Nunavut,0.0,Finance,Publicly traded corporations
2018,Men,Nunavut,0.0,Utilities,Publicly traded corporations
2018,Men,Nunavut,0.0,Management of companies and enterprises,Publicly traded corporations
2018,Men,Nunavut,0.0,Distributive trade,Publicly traded corporations
2018,Men,Nunavut,0.0,Energy,Publicly traded corporations
2018,Men,Nunavut,0.0,Manufacturing,Publicly traded corporations
2018,Men,Nunavut,0.0,Construction,Publicly traded corporations
2018,Men,Nunavut,0.0,Other industry,Publicly traded corporations
2018,Men,Nunavut,0.0,Unclassified industry,Publicly traded corporations
2018,Men,Nunavut,0.0,Total all industries,Private enterprises
2018,Men,Nunavut,0.0,Finance,Private enterprises
2018,Men,Nunavut,0.0,Utilities,Private enterprises
2018,Men,Nunavut,0.0,Management of companies and enterprises,Private enterprises
2018,Men,Nunavut,0.0,Distributive trade,Private enterprises
2018,Men,Nunavut,0.0,Energy,Private enterprises
2018,Men,Nunavut,0.0,Manufacturing,Private enterprises
2018,Men,Nunavut,0.0,Construction,Private enterprises
2018,Men,Nunavut,0.0,Other industry,Private enterprises
2018,Men,Nunavut,0.0,Unclassified industry,Private enterprises
2018,Men,Nunavut,0.0,Total all industries,Unclassified enterprises
2018,Men,Nunavut,0.0,Finance,Unclassified enterprises
2018,Men,Nunavut,0.0,Utilities,Unclassified enterprises
2018,Men,Nunavut,0.0,Management of companies and enterprises,Unclassified enterprises
2018,Men,Nunavut,0.0,Distributive trade,Unclassified enterprises
2018,Men,Nunavut,0.0,Energy,Unclassified enterprises
2018,Men,Nunavut,0.0,Manufacturing,Unclassified enterprises
2018,Men,Nunavut,0.0,Construction,Unclassified enterprises
2018,Men,Nunavut,0.0,Other industry,Unclassified enterprises
2018,Men,Nunavut,0.0,Unclassified industry,Unclassified enterprises
2019,Women,"Canada, total",2688.0,Total all industries,Total all corporations
2019,Women,"Canada, total",1085.0,Finance,Total all corporations
2019,Women,"Canada, total",89.0,Utilities,Total all corporations
2019,Women,"Canada, total",526.0,Management of companies and enterprises,Total all corporations
2019,Women,"Canada, total",97.0,Distributive trade,Total all corporations
2019,Women,"Canada, total",52.0,Energy,Total all corporations
2019,Women,"Canada, total",88.0,Manufacturing,Total all corporations
2019,Women,"Canada, total",90.0,Construction,Total all corporations
2019,Women,"Canada, total",615.0,Other industry,Total all corporations
2019,Women,"Canada, total",46.0,Unclassified industry,Total all corporations
2019,Women,"Canada, total",42.0,Total all industries,Government business entities
2019,Women,"Canada, total",0.0,Finance,Government business entities
2019,Women,"Canada, total",28.0,Utilities,Government business entities
2019,Women,"Canada, total",8.0,Management of companies and enterprises,Government business entities
2019,Women,"Canada, total",0.0,Distributive trade,Government business entities
2019,Women,"Canada, total",0.0,Energy,Government business entities
2019,Women,"Canada, total",0.0,Manufacturing,Government business entities
2019,Women,"Canada, total",3.0,Construction,Government business entities
2019,Women,"Canada, total",3.0,Other industry,Government business entities
2019,Women,"Canada, total",0.0,Unclassified industry,Government business entities
2019,Women,"Canada, total",289.0,Total all industries,Publicly traded corporations
2019,Women,"Canada, total",64.0,Finance,Publicly traded corporations
2019,Women,"Canada, total",6.0,Utilities,Publicly traded corporations
2019,Women,"Canada, total",129.0,Management of companies and enterprises,Publicly traded corporations
2019,Women,"Canada, total",7.0,Distributive trade,Publicly traded corporations
2019,Women,"Canada, total",17.0,Energy,Publicly traded corporations
2019,Women,"Canada, total",15.0,Manufacturing,Publicly traded corporations
2019,Women,"Canada, total",0.0,Construction,Publicly traded corporations
2019,Women,"Canada, total",51.0,Other industry,Publicly traded corporations
2019,Women,"Canada, total",0.0,Unclassified industry,Publicly traded corporations
2019,Women,"Canada, total",2357.0,Total all industries,Private enterprises
2019,Women,"Canada, total",1021.0,Finance,Private enterprises
2019,Women,"Canada, total",55.0,Utilities,Private enterprises
2019,Women,"Canada, total",389.0,Management of companies and enterprises,Private enterprises
2019,Women,"Canada, total",90.0,Distributive trade,Private enterprises
2019,Women,"Canada, total",35.0,Energy,Private enterprises
2019,Women,"Canada, total",73.0,Manufacturing,Private enterprises
2019,Women,"Canada, total",87.0,Construction,Private enterprises
2019,Women,"Canada, total",561.0,Other industry,Private enterprises
2019,Women,"Canada, total",46.0,Unclassified industry,Private enterprises
2019,Women,"Canada, total",,Total all industries,Unclassified enterprises
2019,Women,"Canada, total",,Finance,Unclassified enterprises
2019,Women,"Canada, total",,Utilities,Unclassified enterprises
2019,Women,"Canada, total",,Management of companies and enterprises,Unclassified enterprises
2019,Women,"Canada, total",,Distributive trade,Unclassified enterprises
2019,Women,"Canada, total",,Energy,Unclassified enterprises
2019,Women,"Canada, total",,Manufacturing,Unclassified enterprises
2019,Women,"Canada, total",,Construction,Unclassified enterprises
2019,Women,"Canada, total",,Other industry,Unclassified enterprises
2019,Women,"Canada, total",,Unclassified industry,Unclassified enterprises
2019,Men,"Canada, total",6204.0,Total all industries,Total all corporations
2019,Men,"Canada, total",2095.0,Finance,Total all corporations
2019,Men,"Canada, total",197.0,Utilities,Total all corporations
2019,Men,"Canada, total",1169.0,Management of companies and enterprises,Total all corporations
2019,Men,"Canada, total",252.0,Distributive trade,Total all corporations
2019,Men,"Canada, total",245.0,Energy,Total all corporations
2019,Men,"Canada, total",311.0,Manufacturing,Total all corporations
2019,Men,"Canada, total",358.0,Construction,Total all corporations
2019,Men,"Canada, total",1468.0,Other industry,Total all corporations
2019,Men,"Canada, total",109.0,Unclassified industry,Total all corporations
2019,Men,"Canada, total",67.0,Total all industries,Government business entities
2019,Men,"Canada, total",0.0,Finance,Government business entities
2019,Men,"Canada, total",49.0,Utilities,Government business entities
2019,Men,"Canada, total",10.0,Management of companies and enterprises,Government business entities
2019,Men,"Canada, total",0.0,Distributive trade,Government business entities
2019,Men,"Canada, total",0.0,Energy,Government business entities
2019,Men,"Canada, total",0.0,Manufacturing,Government business entities
2019,Men,"Canada, total",3.0,Construction,Government business entities
2019,Men,"Canada, total",5.0,Other industry,Government business entities
2019,Men,"Canada, total",0.0,Unclassified industry,Government business entities
2019,Men,"Canada, total",812.0,Total all industries,Publicly traded corporations
2019,Men,"Canada, total",136.0,Finance,Publicly traded corporations
2019,Men,"Canada, total",14.0,Utilities,Publicly traded corporations
2019,Men,"Canada, total",363.0,Management of companies and enterprises,Publicly traded corporations
2019,Men,"Canada, total",24.0,Distributive trade,Publicly traded corporations
2019,Men,"Canada, total",104.0,Energy,Publicly traded corporations
2019,Men,"Canada, total",64.0,Manufacturing,Publicly traded corporations
2019,Men,"Canada, total",0.0,Construction,Publicly traded corporations
2019,Men,"Canada, total",107.0,Other industry,Publicly traded corporations
2019,Men,"Canada, total",0.0,Unclassified industry,Publicly traded corporations
